2000	0.53467	0.00267
4000	0.50267	0.00000
6000	0.51433	0.00500
8000	0.52800	0.00433
10000	0.51700	0.00233
12000	0.51733	0.00333
14000	0.49500	0.00167
16000	0.56233	0.00400
18000	0.55567	0.00333
20000	0.53433	0.00200
22000	0.55717	0.00800
24000	0.57667	0.00300
26000	0.55067	0.00233
28000	0.58133	0.00200
30000	0.59067	0.00600
32000	0.60650	0.00233
34000	0.60433	0.00367
36000	0.58300	0.00367
38000	0.60750	0.00967
40000	0.58200	0.00833
42000	0.61100	0.00867
44000	0.61833	0.01000
46000	0.61000	0.00567
48000	0.61267	0.00900
50000	0.62633	0.00667
52000	0.64633	0.00467
54000	0.64283	0.00367
56000	0.64367	0.01233
58000	0.65100	0.01367
60000	0.66333	0.00833
62000	0.66500	0.01333
64000	0.67983	0.00967
66000	0.68083	0.01833
68000	0.71117	0.02200
70000	0.69900	0.01367
72000	0.72233	0.01567
74000	0.72400	0.01467
76000	0.71233	0.02267
78000	0.71017	0.02067
80000	0.73217	0.01967
82000	0.74283	0.02433
84000	0.74083	0.02733
86000	0.74400	0.02033
88000	0.74750	0.03067
90000	0.75517	0.01867
92000	0.74850	0.03067
94000	0.75883	0.04500
96000	0.75933	0.04333
98000	0.78300	0.06067
100000	0.77300	0.05700
102000	0.78867	0.02533
104000	0.78650	0.04567
106000	0.79533	0.06633
108000	0.78117	0.03967
110000	0.79200	0.05200
112000	0.79467	0.05833
114000	0.80667	0.09533
116000	0.81050	0.06400
118000	0.81233	0.07267
120000	0.81200	0.07733
122000	0.82350	0.08700
124000	0.81333	0.09233
126000	0.81667	0.04400
128000	0.81983	0.05200
130000	0.83117	0.09567
132000	0.82167	0.08133
134000	0.82550	0.05567
136000	0.84100	0.08000
138000	0.84517	0.07700
140000	0.83583	0.10300
142000	0.83633	0.06733
144000	0.83283	0.09700
146000	0.84700	0.07933
148000	0.84500	0.09267
150000	0.84167	0.13200
152000	0.84883	0.10067
154000	0.84850	0.16433
156000	0.85200	0.16767
158000	0.84833	0.07500
160000	0.86333	0.09600
162000	0.85733	0.13900
164000	0.85167	0.16033
166000	0.83817	0.21100
168000	0.84950	0.15467
170000	0.85400	0.16467
172000	0.85633	0.21333
174000	0.85883	0.11500
176000	0.86917	0.13767
178000	0.86500	0.16600
180000	0.87317	0.12333
182000	0.86733	0.12933
184000	0.86450	0.18600
186000	0.86983	0.22467
188000	0.87017	0.15300
190000	0.86817	0.10767
192000	0.86533	0.15400
194000	0.86917	0.18233
196000	0.87867	0.13600
198000	0.86767	0.22900
200000	0.86700	0.19267
202000	0.87167	0.16700
204000	0.86867	0.15000
206000	0.86600	0.23700
208000	0.87150	0.18200
210000	0.87683	0.21000
212000	0.87667	0.15067
214000	0.88117	0.24767
216000	0.86817	0.16600
218000	0.87483	0.19233
220000	0.87000	0.20067
222000	0.87883	0.17267
224000	0.88133	0.22167
226000	0.88233	0.21267
228000	0.87917	0.11367
230000	0.88067	0.23800
232000	0.87417	0.27700
234000	0.88233	0.22467
236000	0.88183	0.24500
238000	0.88117	0.16333
240000	0.88133	0.22133
242000	0.88733	0.25433
244000	0.88050	0.24467
246000	0.89067	0.27067
248000	0.88117	0.23867
250000	0.88967	0.25833
252000	0.87567	0.27733
254000	0.88567	0.22133
256000	0.88150	0.23933
258000	0.88583	0.23233
260000	0.88417	0.24700
262000	0.88133	0.22767
264000	0.88567	0.28500
266000	0.88400	0.25733
268000	0.88517	0.17100
270000	0.87300	0.23233
272000	0.88250	0.29267
274000	0.89600	0.30400
276000	0.88417	0.23600
278000	0.88850	0.28500
280000	0.88217	0.27633
282000	0.88967	0.31833
284000	0.88433	0.23400
286000	0.88800	0.28400
288000	0.89117	0.24100
290000	0.88250	0.31967
292000	0.89833	0.31900
294000	0.88183	0.25867
296000	0.88950	0.28233
298000	0.88567	0.23500
300000	0.89683	0.28167
302000	0.89633	0.30900
304000	0.89250	0.19600
306000	0.89533	0.27367
308000	0.89833	0.26300
310000	0.89833	0.30833
312000	0.89117	0.30533
314000	0.89633	0.26067
316000	0.89100	0.26233
318000	0.89383	0.36100
320000	0.89100	0.39000
322000	0.89450	0.35300
324000	0.90983	0.46000
326000	0.91267	0.42833
328000	0.91383	0.44167
330000	0.91067	0.41167
332000	0.91450	0.44367
334000	0.91183	0.40367
336000	0.91483	0.43133
338000	0.91700	0.46333
340000	0.91533	0.42967
342000	0.91483	0.41867
344000	0.91600	0.40133
346000	0.91500	0.46500
348000	0.91900	0.40467
350000	0.91933	0.40900
352000	0.91583	0.39633
354000	0.91600	0.39767
356000	0.91517	0.43333
358000	0.91667	0.43200
360000	0.91367	0.38500
362000	0.91800	0.41333
364000	0.91650	0.41467
366000	0.91767	0.45500
368000	0.91417	0.40400
370000	0.91517	0.42167
372000	0.92000	0.41333
374000	0.91650	0.43433
376000	0.91467	0.44300
378000	0.91733	0.46633
380000	0.91867	0.46167
382000	0.91467	0.49100
384000	0.92117	0.43600
386000	0.92183	0.42500
388000	0.91750	0.46300
390000	0.91850	0.48467
392000	0.91317	0.47333
394000	0.91867	0.43800
396000	0.91467	0.46767
398000	0.92150	0.44267
400000	0.91817	0.47533
402000	0.92100	0.42733
404000	0.91650	0.49567
406000	0.92167	0.46467
408000	0.91350	0.43500
410000	0.91667	0.44367
412000	0.91917	0.40733
414000	0.91333	0.45033
416000	0.91717	0.42500
418000	0.91967	0.41800
420000	0.91900	0.36900
422000	0.91850	0.43900
424000	0.92283	0.42900
426000	0.91783	0.42400
428000	0.91700	0.47567
430000	0.92033	0.43433
432000	0.92200	0.45633
434000	0.91700	0.40667
436000	0.91750	0.39800
438000	0.92017	0.42033
440000	0.91750	0.40800
442000	0.91400	0.40300
444000	0.91800	0.44300
446000	0.91717	0.45900
448000	0.92050	0.42700
450000	0.91750	0.44000
452000	0.92400	0.40033
454000	0.91667	0.37433
456000	0.92000	0.40767
458000	0.92117	0.50900
460000	0.92150	0.42767
462000	0.91800	0.45867
464000	0.91217	0.35667
466000	0.92067	0.49233
468000	0.91833	0.44267
470000	0.91867	0.45067
472000	0.91683	0.47233
474000	0.91967	0.46067
476000	0.91700	0.40000
478000	0.92017	0.41367
480000	0.92417	0.45533
482000	0.91783	0.41333
484000	0.92150	0.45333
486000	0.91533	0.42167
488000	0.91967	0.53767
490000	0.91567	0.41667
492000	0.91917	0.44433
494000	0.92050	0.47400
496000	0.92033	0.41100
498000	0.91983	0.45500
500000	0.91617	0.43300
502000	0.92000	0.44533
504000	0.91150	0.46700
506000	0.91900	0.39900
508000	0.91667	0.41367
510000	0.91667	0.45533
512000	0.91567	0.45133
514000	0.92283	0.46900
516000	0.91900	0.36767
518000	0.92317	0.49933
520000	0.92400	0.47800
522000	0.92617	0.46333
524000	0.92500	0.46333
526000	0.92783	0.47867
528000	0.92433	0.46733
530000	0.92650	0.48133
532000	0.92650	0.49633
534000	0.92750	0.47700
536000	0.92500	0.46367
538000	0.92750	0.47367
540000	0.92350	0.45833
542000	0.92783	0.47200
544000	0.92667	0.46400
546000	0.92783	0.47267
548000	0.92583	0.45900
550000	0.92550	0.46000
552000	0.92550	0.44867
554000	0.92833	0.43933
556000	0.92483	0.46800
558000	0.92750	0.48433
560000	0.92733	0.48900
562000	0.92717	0.47467
564000	0.92783	0.45900
566000	0.92767	0.44300
568000	0.92717	0.48200
570000	0.92700	0.45867
572000	0.92733	0.43733
574000	0.92750	0.45633
576000	0.92750	0.46600
578000	0.92500	0.47533
580000	0.92533	0.47200
582000	0.92617	0.48000
584000	0.92883	0.47833
586000	0.92650	0.46700
588000	0.92933	0.48067
590000	0.92767	0.49900
592000	0.92950	0.48767
594000	0.92650	0.47467
596000	0.92800	0.49267
598000	0.92983	0.49600
600000	0.92600	0.49967
602000	0.92783	0.47967
604000	0.93033	0.49000
606000	0.92817	0.48200
608000	0.92967	0.49000
610000	0.92917	0.48033
612000	0.92633	0.50133
614000	0.92817	0.46100
616000	0.92683	0.44833
618000	0.92917	0.47067
620000	0.92667	0.46667
622000	0.92900	0.47833
624000	0.92867	0.47300
626000	0.92850	0.47400
628000	0.92717	0.48733
630000	0.92850	0.49200
632000	0.92650	0.47600
634000	0.92500	0.48300
636000	0.92833	0.44567
638000	0.92950	0.47567
640000	0.92883	0.47567
642000	0.92867	0.51667
644000	0.92750	0.48367
646000	0.92917	0.50733
648000	0.92900	0.47767
650000	0.92917	0.47467
652000	0.92750	0.47867
654000	0.92800	0.48100
656000	0.92717	0.47733
658000	0.93000	0.47500
660000	0.92833	0.47467
662000	0.92917	0.47300
664000	0.92800	0.47067
666000	0.92767	0.48333
668000	0.93017	0.48400
670000	0.92950	0.47633
672000	0.92867	0.47867
674000	0.92967	0.48233
676000	0.92933	0.48367
678000	0.92917	0.47367
680000	0.92800	0.47500
682000	0.92950	0.47833
684000	0.93033	0.47200
686000	0.92917	0.46933
688000	0.92833	0.47800
690000	0.93000	0.47500
692000	0.92850	0.47133
694000	0.93100	0.48300
696000	0.92883	0.47067
698000	0.92950	0.47167
