2000	0.53714	0.00429
4000	0.50729	0.00257
6000	0.51571	0.00114
8000	0.52443	0.00200
10000	0.51757	0.00057
12000	0.53600	0.00029
14000	0.51943	0.00200
16000	0.56286	0.00314
18000	0.54357	0.00057
20000	0.55029	0.00229
22000	0.58314	0.00171
24000	0.59214	0.00114
26000	0.57900	0.00314
28000	0.57857	0.00514
30000	0.59471	0.00457
32000	0.54843	0.00429
34000	0.56771	0.00686
36000	0.59471	0.00686
38000	0.56757	0.00143
40000	0.57714	0.00829
42000	0.58914	0.00457
44000	0.61457	0.01114
46000	0.59429	0.01171
48000	0.62757	0.01543
50000	0.61900	0.01714
52000	0.63600	0.01857
54000	0.64714	0.01571
56000	0.64829	0.01314
58000	0.65714	0.02229
60000	0.66157	0.02857
62000	0.68429	0.03457
64000	0.69129	0.01743
66000	0.71486	0.04114
68000	0.70686	0.04486
70000	0.71871	0.05200
72000	0.71200	0.03943
74000	0.70914	0.03914
76000	0.69857	0.02514
78000	0.71629	0.04600
80000	0.73129	0.05771
82000	0.73686	0.04457
84000	0.72129	0.03629
86000	0.73014	0.05143
88000	0.74414	0.04400
90000	0.74771	0.03229
92000	0.74071	0.04429
94000	0.73286	0.05286
96000	0.73343	0.05029
98000	0.76514	0.05400
100000	0.77014	0.08486
102000	0.76043	0.05029
104000	0.75886	0.08457
106000	0.74814	0.07714
108000	0.75571	0.06114
110000	0.76600	0.06800
112000	0.77429	0.07314
114000	0.79114	0.08086
116000	0.78071	0.07657
118000	0.78386	0.10171
120000	0.78600	0.09400
122000	0.76929	0.08514
124000	0.78786	0.09457
126000	0.79886	0.09714
128000	0.79886	0.10914
130000	0.81286	0.13057
132000	0.78986	0.08286
134000	0.83414	0.13514
136000	0.81186	0.12714
138000	0.81700	0.08800
140000	0.81886	0.14971
142000	0.81557	0.11800
144000	0.82857	0.15400
146000	0.81757	0.17886
148000	0.82629	0.11029
150000	0.82800	0.14543
152000	0.82643	0.14743
154000	0.82400	0.13800
156000	0.83329	0.12229
158000	0.82486	0.17200
160000	0.82314	0.18886
162000	0.83886	0.19086
164000	0.82700	0.19514
166000	0.81600	0.17857
168000	0.83714	0.19857
170000	0.83814	0.23343
172000	0.83571	0.18657
174000	0.84086	0.12200
176000	0.83886	0.19886
178000	0.83686	0.26457
180000	0.84429	0.22914
182000	0.84114	0.16543
184000	0.84157	0.19486
186000	0.85671	0.19686
188000	0.85514	0.16743
190000	0.85100	0.17286
192000	0.83914	0.23314
194000	0.85857	0.18771
196000	0.86357	0.27686
198000	0.85600	0.25086
200000	0.85971	0.23943
202000	0.85800	0.25229
204000	0.86614	0.19771
206000	0.85929	0.19114
208000	0.85671	0.17857
210000	0.86486	0.34371
212000	0.85657	0.21429
214000	0.86300	0.19057
216000	0.86157	0.26886
218000	0.86900	0.23914
220000	0.87200	0.25714
222000	0.86057	0.24629
224000	0.86057	0.28114
226000	0.86757	0.33743
228000	0.87600	0.29429
230000	0.86986	0.28457
232000	0.86657	0.25943
234000	0.88129	0.27829
236000	0.86343	0.20800
238000	0.87214	0.28000
240000	0.87100	0.28800
242000	0.87214	0.22914
244000	0.87800	0.29171
246000	0.87514	0.30029
248000	0.87529	0.26314
250000	0.88071	0.29600
252000	0.87729	0.35200
254000	0.87886	0.38600
256000	0.86971	0.34600
258000	0.86714	0.24971
260000	0.88086	0.27714
262000	0.88557	0.31629
264000	0.88371	0.40286
266000	0.88943	0.31029
268000	0.87686	0.33571
270000	0.88171	0.39743
272000	0.89071	0.26086
274000	0.88271	0.24286
276000	0.88129	0.29686
278000	0.87686	0.39057
280000	0.88171	0.28114
282000	0.87671	0.39743
284000	0.87914	0.33657
286000	0.88571	0.34829
288000	0.87129	0.23543
290000	0.87643	0.39314
292000	0.88186	0.32400
294000	0.87529	0.35400
296000	0.88386	0.34600
298000	0.87714	0.36971
300000	0.87357	0.36371
302000	0.88500	0.39371
304000	0.88414	0.31714
306000	0.88829	0.34200
308000	0.87114	0.37143
310000	0.88743	0.33943
312000	0.88343	0.34057
314000	0.87886	0.32771
316000	0.88714	0.38629
318000	0.88286	0.35486
320000	0.87986	0.30743
322000	0.88057	0.40514
324000	0.90129	0.46486
326000	0.90286	0.45000
328000	0.90614	0.52086
330000	0.90957	0.53800
332000	0.90914	0.50571
334000	0.91329	0.49486
336000	0.90943	0.47686
338000	0.90957	0.53457
340000	0.91100	0.51429
342000	0.91286	0.48971
344000	0.91586	0.54457
346000	0.91529	0.49543
348000	0.91629	0.54200
350000	0.91529	0.55000
352000	0.91057	0.52771
354000	0.91343	0.55257
356000	0.91729	0.55886
358000	0.92029	0.54200
360000	0.91700	0.54714
362000	0.91657	0.50629
364000	0.91800	0.51257
366000	0.91443	0.56971
368000	0.91529	0.52629
370000	0.91029	0.56486
372000	0.91686	0.56600
374000	0.91500	0.58571
376000	0.91271	0.55686
378000	0.91571	0.52343
380000	0.91757	0.54714
382000	0.90843	0.54886
384000	0.91500	0.54114
386000	0.91514	0.54000
388000	0.91571	0.55514
390000	0.91586	0.57886
392000	0.91243	0.48857
394000	0.91514	0.53143
396000	0.91300	0.53857
398000	0.91629	0.52171
400000	0.91400	0.54886
402000	0.91414	0.52686
404000	0.91957	0.51629
406000	0.92057	0.50114
408000	0.91743	0.49114
410000	0.91671	0.55257
412000	0.91643	0.44857
414000	0.91729	0.52143
416000	0.91557	0.51857
418000	0.92086	0.51057
420000	0.91829	0.54657
422000	0.91586	0.53657
424000	0.91714	0.55829
426000	0.91914	0.53286
428000	0.91571	0.51857
430000	0.91257	0.50229
432000	0.91443	0.58857
434000	0.91200	0.56086
436000	0.90843	0.54286
438000	0.91171	0.60886
440000	0.90943	0.55400
442000	0.91571	0.51743
444000	0.92057	0.55857
446000	0.91043	0.52400
448000	0.91371	0.51371
450000	0.91429	0.51400
452000	0.91229	0.51286
454000	0.91786	0.54200
456000	0.92100	0.49457
458000	0.91400	0.49257
460000	0.91743	0.55714
462000	0.91514	0.51257
464000	0.91629	0.48743
466000	0.91571	0.47400
468000	0.91600	0.47343
470000	0.91514	0.47857
472000	0.91443	0.52829
474000	0.91257	0.51686
476000	0.91671	0.55286
478000	0.91014	0.50971
480000	0.91429	0.49514
482000	0.90771	0.50629
484000	0.91186	0.56114
486000	0.91486	0.55057
488000	0.91700	0.50114
490000	0.91471	0.57400
492000	0.91457	0.49943
494000	0.91600	0.53657
496000	0.90943	0.52771
498000	0.91914	0.59257
500000	0.91200	0.53286
502000	0.91200	0.51229
504000	0.91371	0.53857
506000	0.92057	0.52914
508000	0.91700	0.50886
510000	0.91843	0.55543
512000	0.91557	0.53571
514000	0.91614	0.50771
516000	0.91600	0.51343
518000	0.92186	0.54943
520000	0.92100	0.54514
522000	0.92043	0.55229
524000	0.92071	0.55314
526000	0.92414	0.57257
528000	0.92214	0.59429
530000	0.92529	0.55771
532000	0.92257	0.54486
534000	0.92371	0.54343
536000	0.92386	0.57457
538000	0.92357	0.55743
540000	0.92214	0.57371
542000	0.92343	0.58171
544000	0.92186	0.57600
546000	0.92443	0.58514
548000	0.92029	0.56886
550000	0.92071	0.56000
552000	0.92071	0.58343
554000	0.92186	0.56314
556000	0.92214	0.56629
558000	0.92457	0.56857
560000	0.92314	0.59171
562000	0.92043	0.58457
564000	0.92357	0.56229
566000	0.92429	0.57829
568000	0.92114	0.58029
570000	0.92229	0.58171
572000	0.92043	0.58514
574000	0.92500	0.60514
576000	0.92257	0.56943
578000	0.92014	0.55771
580000	0.92414	0.58343
582000	0.92400	0.57343
584000	0.92371	0.56600
586000	0.92600	0.59886
588000	0.92414	0.56200
590000	0.92471	0.57829
592000	0.92314	0.57800
594000	0.92300	0.56800
596000	0.92386	0.58143
598000	0.92257	0.58829
600000	0.91957	0.55857
602000	0.92386	0.58600
604000	0.92543	0.59343
606000	0.92186	0.57743
608000	0.92400	0.55914
610000	0.92329	0.54943
612000	0.92186	0.59371
614000	0.92071	0.56200
616000	0.92300	0.58257
618000	0.92329	0.59114
620000	0.92400	0.57400
622000	0.92271	0.58600
624000	0.92229	0.59800
626000	0.92314	0.60371
628000	0.92171	0.59000
630000	0.92157	0.59371
632000	0.92414	0.60771
634000	0.92100	0.58771
636000	0.92300	0.59314
638000	0.92329	0.59286
640000	0.92000	0.56971
642000	0.92429	0.59629
644000	0.92386	0.59343
646000	0.92271	0.56086
648000	0.92371	0.56714
650000	0.92400	0.57771
652000	0.92314	0.58343
654000	0.92314	0.58229
656000	0.92457	0.59229
658000	0.92457	0.59714
660000	0.92500	0.59400
662000	0.92057	0.58171
664000	0.92343	0.57829
666000	0.92400	0.59229
668000	0.92543	0.59771
670000	0.92457	0.58543
672000	0.92500	0.58943
674000	0.92557	0.60143
676000	0.92457	0.58914
678000	0.92357	0.58857
680000	0.92329	0.58400
682000	0.92357	0.59457
684000	0.92414	0.60086
686000	0.92271	0.60114
688000	0.92657	0.60543
690000	0.92629	0.60457
692000	0.92414	0.60086
694000	0.92571	0.61800
696000	0.92386	0.60314
698000	0.92471	0.60286
700000	0.92529	0.61629
702000	0.92343	0.59657
704000	0.92586	0.60857
706000	0.92400	0.60914
708000	0.92443	0.58886
710000	0.92329	0.61086
712000	0.92329	0.58857
714000	0.92271	0.59686
716000	0.92429	0.59086
718000	0.92529	0.60571
720000	0.92486	0.61143
722000	0.92500	0.59914
724000	0.92486	0.59771
726000	0.92314	0.60571
728000	0.92529	0.60086
730000	0.92500	0.59314
732000	0.92571	0.61029
734000	0.92429	0.59886
736000	0.92543	0.60657
738000	0.92486	0.60314
740000	0.92600	0.60800
742000	0.92400	0.60086
744000	0.92486	0.59800
746000	0.92500	0.60629
748000	0.92371	0.60457
750000	0.92471	0.60543
752000	0.92457	0.60457
754000	0.92114	0.59029
756000	0.92700	0.61629
758000	0.92414	0.60200
760000	0.92314	0.60371
762000	0.92414	0.60686
764000	0.92657	0.61457
766000	0.92557	0.61314
768000	0.92657	0.61771
770000	0.92571	0.60286
772000	0.92457	0.59314
774000	0.92329	0.61771
776000	0.92529	0.59857
